fecha_chart,fecha_debut,titulo,artista,colaboracion,exitos_previos_artista,artista_ya_estado_esta_semana,ranking
2014-09-20,2013-06-01,Really Don't Care,Demi Lovato & Cher Lloyd,1,72,0,38
2014-09-20,2014-07-19,New Flame,Chris Brown & Usher & Rick Ross,1,94,0,39
2014-09-20,2014-06-07,Bartender,Lady Antebellum,0,66,0,40
2014-09-20,2013-07-06,Counting Stars,OneRepublic,0,71,0,41
2014-09-20,2014-06-21,Studio,ScHoolboy Q & BJ The Chicago Kid,1,48,1,42
2014-09-20,2014-04-05,Summer,Calvin Harris,0,72,0,43
2014-09-20,2014-05-17,Wiggle,Jason Derulo & Snoop Dogg,1,87,0,44
2014-09-20,2014-02-01,Loyal,Chris Brown & Lil Wayne & French Montana Or Too $hort Or Tyga,1,120,1,45
2014-09-20,2014-01-11,Turn Down For What,DJ Snake & Lil Jon,1,72,0,46
2014-09-20,2014-01-18,Happy,Pharrell Williams,0,64,0,26
2014-09-20,2014-07-19,Amnesia,5 Seconds Of Summer,0,22,0,37
2014-09-20,2014-05-17,A Sky Full Of Stars,Coldplay,0,28,0,25
2014-09-20,2014-07-12,Don't Tell 'Em,Jeremih & YG,1,58,0,13
2014-09-20,2014-07-26,Cool Kids,Echosmith,0,8,0,23
2014-09-20,2014-05-03,"Where It's At (Yep, Yep)",Dustin Lynch,0,17,0,48
2014-09-20,2014-07-26,All About That Bass,Meghan Trainor,0,8,0,1
2014-09-20,2014-09-06,Shake It Off,Taylor Swift,0,51,0,2
2014-09-20,2014-08-23,Anaconda,Nicki Minaj,0,72,0,3
2014-09-20,2014-08-16,Bang Bang,"Jessie J, Ariana Grande & Nicki Minaj",1,77,1,4
2014-09-20,2014-07-19,Black Widow,Iggy Azalea & Rita Ora,1,35,1,5
2014-09-20,2014-04-19,Stay With Me,Sam Smith,0,28,0,6
2014-09-20,2014-05-10,Rude,MAGIC!,0,19,0,7
2014-09-20,2014-07-19,Break Free,Ariana Grande & Zedd,1,108,0,8
2014-09-20,2014-07-05,Maps,Maroon 5,0,54,0,9
2014-09-20,2014-08-16,This Is How We Do,Katy Perry,0,56,1,24
2014-09-20,2014-05-24,Chandelier,Sia,0,18,0,10
2014-09-20,2014-06-28,Rather Be,Clean Bandit & Jess Glynne,1,24,0,12
2014-09-20,2014-05-03,Am I Wrong,Nico & Vinz,1,40,0,14
2014-09-20,2014-05-17,Bailando,Enrique Iglesias & Descemer Bueno & Gente de Zona,1,47,0,15
2014-09-20,2014-03-22,Fancy,Iggy Azalea & Charli XCX,1,81,1,16
2014-09-20,2014-05-17,Problem,Ariana Grande & Iggy Azalea,1,77,1,17
2014-09-20,2014-06-14,Habits (Stay High),Tove Lo,0,14,0,18
2014-09-20,2014-08-16,Hot Boy,Bobby Shmurda,0,5,0,19
2014-09-20,2014-08-09,Burnin' It Down,Jason Aldean,0,56,0,20
2014-09-20,2014-03-29,Latch,Disclosure & Sam Smith,1,52,1,21
2014-09-20,2013-09-21,All Of Me,John Legend,0,47,0,22
2014-09-20,2014-06-21,Boom Clap,Charli XCX,0,55,1,11
2014-09-20,2014-05-03,Love Runs Out,OneRepublic,0,71,1,49
2014-09-20,2014-07-12,Leave The Night On,Sam Hunt,0,10,0,50
2014-09-20,2014-08-02,Hideaway,Kiesza,0,7,0,51
2014-09-20,2014-05-17,Work,Iggy Azalea,0,26,1,78
2014-09-20,2014-07-26,Dust,Eli Young Band,0,26,0,79
2014-09-20,2014-05-31,Main Chick,Kid Ink & Chris Brown,1,131,1,80
2014-09-20,2014-05-17,Love Never Felt So Good,Michael Jackson & Justin Timberlake,1,99,0,81
2014-09-20,2014-05-10,Yeah,Joe Nichols,0,39,0,82
2014-09-20,2014-08-16,It Was Always You,Maroon 5,0,54,1,83
2014-09-20,2014-09-13,Somewhere In My Car,Keith Urban,0,55,0,84
2014-09-20,2014-09-20,Seen It All,Jeezy & Jay Z,1,47,0,85
2014-09-20,2014-08-30,Hookah,Tyga & Young Thug,1,43,0,86
2014-09-20,2014-09-13,***Flawless,Beyonce & Nicki Minaj Or Chimamanda Ngozi Adichie,1,28,0,87
2014-09-20,2014-09-13,Guts Over Fear,Eminem & Sia,1,58,1,77
2014-09-20,2014-08-30,Later On,The Swon Brothers,0,5,0,88
2014-09-20,2014-09-06,Delirious (Boneless),"Steve Aoki, Chris Lake & Tujamo & Kid Ink",1,46,1,90
2014-09-20,2014-09-13,24 Hours,TeeFLii & 2 Chainz,1,90,0,91
2014-09-20,2014-09-20,Secrets,Mary Lambert,0,30,0,92
2014-09-20,2014-05-24,Good Kisser,Usher,0,18,0,93
2014-09-20,2014-07-26,Try,Colbie Caillat,0,2,0,94
2014-09-20,2014-09-20,"Touchin, Lovin",Trey Songz & Nicki Minaj,1,104,1,95
2014-09-20,2014-08-16,I Will Never Let You Down,Rita Ora,0,9,1,96
2014-09-20,2014-05-24,River Bank,Brad Paisley,0,46,0,97
2014-09-20,2014-09-20,Hold You Down,"DJ Khaled & Chris Brown, August Alsina, Future & Jeremih",1,19,0,98
2014-09-20,2014-09-13,She Came To Give It To You,Usher & Nicki Minaj,1,90,1,99
2014-09-20,2014-08-23,Cold One,Eric Church,0,57,0,89
2014-09-20,2014-06-21,Day Drinking,Little Big Town,0,21,0,76
2014-09-20,2014-09-20,Look At You,Big & Rich,1,0,0,100
2014-09-20,2014-09-06,Walk Thru,Rich Homie Quan & Problem,1,24,0,74
2014-09-20,2014-08-30,Take Me To Church,Hozier,0,3,0,75
2014-09-20,2014-06-28,Hope You Get Lonely Tonight,Cole Swindell,0,31,0,52
2014-09-20,2014-05-31,Drunk On A Plane,Dierks Bentley,0,47,0,53
2014-09-20,2014-08-23,Fireball,Pitbull & John Ryan,1,76,0,54
2014-09-20,2014-09-06,Animals,Maroon 5,0,54,1,55
2014-09-20,2014-06-07,Somethin' Bad,Miranda Lambert Duet & Carrie Underwood,1,69,0,56
2014-09-20,2014-06-14,Believe Me,Lil Wayne & Drake,1,132,1,57
2014-09-20,2014-07-12,Riptide,Vance Joy,0,10,0,59
2014-09-20,2014-06-14,Meanwhile Back At Mama's,Tim McGraw & Faith Hill,1,82,0,60
2014-09-20,2013-10-26,Ready Set Roll,Chase Rice,0,14,0,61
2014-09-20,2014-09-06,Neon Light,Blake Shelton,0,82,0,62
2014-09-20,2014-06-14,Trumpets,Jason Derulo,0,69,1,58
2014-09-20,2014-06-07,Pills N Potions,Nicki Minaj,0,72,1,64
2014-09-20,2014-07-26,Sunshine & Whiskey,Frankie Ballard,0,28,0,65
2014-09-20,2014-09-06,Waves,Mr. Probz,0,2,0,66
2014-09-20,2014-07-26,Bo$$,Fifth Harmony,0,19,0,73
2014-09-20,2014-06-28,Small Town Throwdown,Brantley Gilbert & Justin Moore & Thomas Rhett,1,68,0,67
2014-09-20,2014-08-09,Stolen Dance,Milky Chance,0,6,0,68
2014-09-20,2013-12-28,V. 3005,Childish Gambino,0,14,0,69
2014-09-20,2014-08-16,Girl In A Country Song,Maddie & Tae,1,8,0,70
2014-09-20,2014-09-20,Sweet Little Somethin',Jason Aldean,0,56,1,71
2014-09-20,2014-07-26,Fight Night,Migos,0,9,0,72
2014-09-20,2014-08-23,About The Money,T.I. & Young Thug,1,43,1,63
2014-09-27,2014-06-21,Shower,Becky G,0,15,0,34
2014-09-27,2014-07-05,American Kids,Kenny Chesney,0,40,0,33
2014-09-27,2014-05-24,2 On,Tinashe & ScHoolboy Q,1,54,0,32
2014-09-27,2014-08-16,This Is How We Do,Katy Perry,0,57,0,27
2014-09-27,2014-08-02,Lifestyle,Rich Gang & Young Thug & Rich Homie Quan,1,36,0,30
2014-09-27,2014-01-18,Happy,Pharrell Williams,0,65,0,29
2014-09-27,2014-07-26,Dirt,Florida Georgia Line,0,90,0,28
2014-09-27,2014-08-09,0 To 100 / The Catch Up,Drake,0,86,0,35
2014-09-27,2014-09-27,Blame,Calvin Harris & John Newman,1,91,0,31
2014-09-27,2014-07-19,New Flame,Chris Brown & Usher & Rick Ross,1,96,0,36
2014-09-27,2014-02-01,Loyal,Chris Brown & Lil Wayne & French Montana Or Too $hort Or Tyga,1,122,1,47
2014-09-27,2013-10-05,Dark Horse,Katy Perry & Juicy J,1,125,1,38
2014-09-27,2014-07-05,No Mediocre,T.I. & Iggy Azalea,1,52,0,39
2014-09-27,2014-07-19,Amnesia,5 Seconds Of Summer,0,23,0,40
2014-09-27,2014-06-21,Studio,ScHoolboy Q & BJ The Chicago Kid,1,50,1,41
2014-09-27,2014-05-03,"Where It's At (Yep, Yep)",Dustin Lynch,0,18,0,42
2014-09-27,2014-08-02,Roller Coaster,Luke Bryan,0,79,0,43
2014-09-27,2014-07-12,Leave The Night On,Sam Hunt,0,11,0,44
2014-09-27,2013-07-06,Counting Stars,OneRepublic,0,72,0,45
2014-09-27,2014-08-23,Fireball,Pitbull & John Ryan,1,78,0,46
2014-09-27,2014-05-17,A Sky Full Of Stars,Coldplay,0,29,0,26
2014-09-27,2014-08-16,No Flex Zone,Rae Sremmurd,0,6,0,37
2014-09-27,2014-06-28,Don't,Ed Sheeran,0,70,0,25
2014-09-27,2014-06-28,Rather Be,Clean Bandit & Jess Glynne,1,26,0,13
2014-09-27,2013-09-21,All Of Me,John Legend,0,48,0,23
2014-09-27,2014-06-14,Trumpets,Jason Derulo,0,70,0,48
2014-09-27,2014-07-26,All About That Bass,Meghan Trainor,0,9,0,1
2014-09-27,2014-09-06,Shake It Off,Taylor Swift,0,52,0,2
2014-09-27,2014-08-23,Anaconda,Nicki Minaj,0,73,0,3
2014-09-27,2014-07-19,Black Widow,Iggy Azalea & Rita Ora,1,37,1,4
2014-09-27,2014-08-16,Bang Bang,"Jessie J, Ariana Grande & Nicki Minaj",1,79,1,5
2014-09-27,2014-04-19,Stay With Me,Sam Smith,0,29,0,6
2014-09-27,2014-07-19,Break Free,Ariana Grande & Zedd,1,110,0,7
2014-09-27,2014-07-05,Maps,Maroon 5,0,55,0,8
2014-09-27,2014-05-10,Rude,MAGIC!,0,20,0,9
2014-09-27,2014-03-29,Latch,Disclosure & Sam Smith,1,54,1,24
2014-09-27,2014-06-21,Boom Clap,Charli XCX,0,56,0,10
2014-09-27,2014-07-12,Don't Tell 'Em,Jeremih & YG,1,60,0,12
2014-09-27,2014-05-17,Bailando,Enrique Iglesias & Descemer Bueno & Gente de Zona,1,49,0,14
2014-09-27,2014-05-03,Am I Wrong,Nico & Vinz,1,42,0,15
2014-09-27,2014-06-14,Habits (Stay High),Tove Lo,0,15,0,16
2014-09-27,2014-03-22,Fancy,Iggy Azalea & Charli XCX,1,83,1,17
2014-09-27,2014-08-16,Hot Boy,Bobby Shmurda,0,6,0,18
2014-09-27,2014-05-17,Problem,Ariana Grande & Iggy Azalea,1,79,1,19
2014-09-27,2014-08-09,Burnin' It Down,Jason Aldean,0,57,0,20
2014-09-27,2014-07-26,Cool Kids,Echosmith,0,9,0,21
2014-09-27,2014-09-27,Centuries,Fall Out Boy,0,34,0,22
2014-09-27,2014-05-24,Chandelier,Sia,0,19,0,11
2014-09-27,2014-06-07,Bartender,Lady Antebellum,0,67,0,49
2014-09-27,2014-05-24,Good Kisser,Usher,0,19,0,100
2014-09-27,2014-05-17,Wiggle,Jason Derulo & Snoop Dogg,1,89,1,51
2014-09-27,2014-09-27,Jealous,Nick Jonas,0,0,0,78
2014-09-27,2014-09-06,Walk Thru,Rich Homie Quan & Problem,1,26,0,79
2014-09-27,2014-09-13,Somewhere In My Car,Keith Urban,0,56,0,80
2014-09-27,2014-09-20,Secrets,Mary Lambert,0,31,0,81
2014-09-27,2014-07-26,Dust,Eli Young Band,0,27,0,82
2014-09-27,2014-09-20,Hold You Down,"DJ Khaled & Chris Brown, August Alsina, Future & Jeremih",1,21,0,83
2014-09-27,2014-09-13,***Flawless,Beyonce & Nicki Minaj Or Chimamanda Ngozi Adichie,1,30,0,84
2014-09-27,2014-05-17,Work,Iggy Azalea,0,27,1,85
2014-09-27,2014-09-13,24 Hours,TeeFLii & 2 Chainz,1,92,0,86
2014-09-27,2014-08-30,Hookah,Tyga & Young Thug,1,45,0,87
2014-09-27,2014-09-20,"Touchin, Lovin",Trey Songz & Nicki Minaj,1,106,1,77
2014-09-27,2014-05-17,Love Never Felt So Good,Michael Jackson & Justin Timberlake,1,101,0,88
2014-09-27,2014-08-30,Later On,The Swon Brothers,0,6,0,90
2014-09-27,2014-09-27,Angel In Blue Jeans,Train,0,8,0,91
2014-09-27,2014-09-27,Bend Ova,Lil Jon & Tyga,1,62,1,92
2014-09-27,2014-06-21,I'm Not The Only One,Sam Smith,0,29,1,93
2014-09-27,2014-09-27,Dear Future Husband,Meghan Trainor,0,9,1,94
2014-09-27,2014-07-26,Try,Colbie Caillat,0,3,0,95
2014-09-27,2014-09-20,Look At You,Big & Rich,1,2,0,96
2014-09-27,2014-09-20,Seen It All,Jeezy & Jay Z,1,49,0,97
2014-09-27,2014-08-23,Cold One,Eric Church,0,58,0,98
2014-09-27,2014-09-20,Sweet Little Somethin',Jason Aldean,0,57,1,99
2014-09-27,2014-05-31,Main Chick,Kid Ink & Chris Brown,1,133,1,89
2014-09-27,2014-09-27,Two Night Town,Jason Aldean,0,57,1,76
2014-09-27,2014-04-05,Summer,Calvin Harris,0,73,1,50
2014-09-27,2014-06-21,Day Drinking,Little Big Town,0,22,0,74
2014-09-27,2014-07-26,Bo$$,Fifth Harmony,0,20,0,75
2014-09-27,2014-06-28,Hope You Get Lonely Tonight,Cole Swindell,0,32,0,52
2014-09-27,2014-08-02,Hideaway,Kiesza,0,8,0,53
2014-09-27,2014-05-03,Love Runs Out,OneRepublic,0,72,1,54
2014-09-27,2014-07-12,Riptide,Vance Joy,0,11,0,55
2014-09-27,2014-09-06,Animals,Maroon 5,0,55,1,56
2014-09-27,2013-06-01,Really Don't Care,Demi Lovato & Cher Lloyd,1,74,0,57
2014-09-27,2014-06-07,Somethin' Bad,Miranda Lambert Duet & Carrie Underwood,1,71,0,59
2014-09-27,2014-09-06,Neon Light,Blake Shelton,0,83,0,60
2014-09-27,2014-08-09,Stolen Dance,Milky Chance,0,7,0,61
2014-09-27,2014-05-31,Drunk On A Plane,Dierks Bentley,0,48,0,62
2014-09-27,2014-09-06,Waves,Mr. Probz,0,3,0,58
2014-09-27,2014-06-14,Believe Me,Lil Wayne & Drake,1,134,1,64
2014-09-27,2014-07-26,Sunshine & Whiskey,Frankie Ballard,0,29,0,65
2014-09-27,2014-06-14,Meanwhile Back At Mama's,Tim McGraw & Faith Hill,1,84,0,66
2014-09-27,2014-06-07,Pills N Potions,Nicki Minaj,0,73,1,73
2014-09-27,2014-08-16,Girl In A Country Song,Maddie & Tae,1,10,0,67
2014-09-27,2014-08-23,About The Money,T.I. & Young Thug,1,45,1,68
2014-09-27,2014-08-30,Take Me To Church,Hozier,0,4,0,69
2014-09-27,2014-06-28,Small Town Throwdown,Brantley Gilbert & Justin Moore & Thomas Rhett,1,70,0,70
2014-09-27,2013-12-28,V. 3005,Childish Gambino,0,15,0,71
2014-09-27,2014-07-26,Fight Night,Migos,0,10,0,72
2014-09-27,2013-10-26,Ready Set Roll,Chase Rice,0,15,0,63
2014-10-04,2014-05-24,2 On,Tinashe & ScHoolboy Q,1,56,0,34
2014-10-04,2014-06-14,Trumpets,Jason Derulo,0,71,0,33
2014-10-04,2014-03-29,Latch,Disclosure & Sam Smith,1,56,0,32
2014-10-04,2014-07-19,New Flame,Chris Brown & Usher & Rick Ross,1,98,0,27
2014-10-04,2014-08-02,Lifestyle,Rich Gang & Young Thug & Rich Homie Quan,1,38,0,30
2014-10-04,2014-01-18,Happy,Pharrell Williams,0,66,0,29
2014-10-04,2014-07-26,Dirt,Florida Georgia Line,0,91,0,28
2014-10-04,2014-08-09,0 To 100 / The Catch Up,Drake,0,87,0,35
2014-10-04,2014-08-23,Fireball,Pitbull & John Ryan,1,80,0,31
2014-10-04,2014-09-27,Blame,Calvin Harris & John Newman,1,93,0,36
2014-10-04,2013-07-06,Counting Stars,OneRepublic,0,73,0,47
2014-10-04,2014-08-16,No Flex Zone,Rae Sremmurd,0,7,0,38
2014-10-04,2014-06-21,Shower,Becky G,0,16,0,39
2014-10-04,2014-07-05,American Kids,Kenny Chesney,0,41,0,40
2014-10-04,2014-07-05,No Mediocre,T.I. & Iggy Azalea,1,54,0,41
2014-10-04,2014-07-12,Leave The Night On,Sam Hunt,0,12,0,42
2014-10-04,2013-10-05,Dark Horse,Katy Perry & Juicy J,1,127,0,43
2014-10-04,2014-08-02,Roller Coaster,Luke Bryan,0,80,0,44
2014-10-04,2014-06-21,Studio,ScHoolboy Q & BJ The Chicago Kid,1,52,1,45
2014-10-04,2014-02-01,Loyal,Chris Brown & Lil Wayne & French Montana Or Too $hort Or Tyga,1,124,1,46
2014-10-04,2014-08-16,This Is How We Do,Katy Perry,0,58,1,26
2014-10-04,2014-07-19,Amnesia,5 Seconds Of Summer,0,24,0,37
2014-10-04,2014-05-17,A Sky Full Of Stars,Coldplay,0,30,0,25
2014-10-04,2014-06-14,Habits (Stay High),Tove Lo,0,16,0,13
2014-10-04,2014-05-17,Problem,Ariana Grande & Iggy Azalea,1,81,1,23
2014-10-04,2014-05-03,"Where It's At (Yep, Yep)",Dustin Lynch,0,19,0,48
2014-10-04,2014-07-26,All About That Bass,Meghan Trainor,0,10,0,1
2014-10-04,2014-09-06,Shake It Off,Taylor Swift,0,53,0,2
2014-10-04,2014-08-16,Bang Bang,"Jessie J, Ariana Grande & Nicki Minaj",1,81,0,3
2014-10-04,2014-08-23,Anaconda,Nicki Minaj,0,74,1,4
2014-10-04,2014-07-19,Black Widow,Iggy Azalea & Rita Ora,1,39,1,5
2014-10-04,2014-04-19,Stay With Me,Sam Smith,0,30,1,6
2014-10-04,2014-07-19,Break Free,Ariana Grande & Zedd,1,112,1,7
2014-10-04,2014-06-21,Boom Clap,Charli XCX,0,57,0,8
2014-10-04,2014-05-24,Chandelier,Sia,0,20,0,9
2014-10-04,2013-09-21,All Of Me,John Legend,0,49,0,24
2014-10-04,2014-07-12,Don't Tell 'Em,Jeremih & YG,1,62,0,10
2014-10-04,2014-05-10,Rude,MAGIC!,0,21,0,12
2014-10-04,2014-07-05,Maps,Maroon 5,0,56,0,14
2014-10-04,2014-05-17,Bailando,Enrique Iglesias & Descemer Bueno & Gente de Zona,1,51,0,15
2014-10-04,2014-08-16,Hot Boy,Bobby Shmurda,0,7,0,16
2014-10-04,2014-05-03,Am I Wrong,Nico & Vinz,1,44,0,17
2014-10-04,2014-10-04,Booty,Jennifer Lopez & Iggy Azalea Or Pitbull,1,11,0,18
2014-10-04,2014-07-26,Cool Kids,Echosmith,0,10,0,19
2014-10-04,2014-03-22,Fancy,Iggy Azalea & Charli XCX,1,85,1,20
2014-10-04,2014-08-09,Burnin' It Down,Jason Aldean,0,58,0,21
2014-10-04,2014-06-28,Don't,Ed Sheeran,0,71,0,22
2014-10-04,2014-06-28,Rather Be,Clean Bandit & Jess Glynne,1,28,0,11
2014-10-04,2014-05-17,Wiggle,Jason Derulo & Snoop Dogg,1,91,1,49
2014-10-04,2014-06-28,Hope You Get Lonely Tonight,Cole Swindell,0,33,0,50
2014-10-04,2014-09-06,Animals,Maroon 5,0,56,1,51
2014-10-04,2014-06-21,Day Drinking,Little Big Town,0,23,0,78
2014-10-04,2014-09-27,Angel In Blue Jeans,Train,0,9,0,79
2014-10-04,2014-09-27,Jealous,Nick Jonas,0,1,0,80
2014-10-04,2014-09-20,Hold You Down,"DJ Khaled & Chris Brown, August Alsina, Future & Jeremih",1,23,0,81
2014-10-04,2014-09-13,Somewhere In My Car,Keith Urban,0,57,0,82
2014-10-04,2014-10-04,Sun Daze,Florida Georgia Line,0,91,1,83
2014-10-04,2014-06-21,I'm Not The Only One,Sam Smith,0,30,1,84
2014-10-04,2014-09-06,Walk Thru,Rich Homie Quan & Problem,1,28,0,85
2014-10-04,2014-09-13,24 Hours,TeeFLii & 2 Chainz,1,94,0,86
2014-10-04,2014-09-13,***Flawless,Beyonce & Nicki Minaj Or Chimamanda Ngozi Adichie,1,32,0,87
2014-10-04,2014-09-20,Secrets,Mary Lambert,0,32,0,77
2014-10-04,2014-10-04,Superheroes,The Script,0,13,0,88
2014-10-04,2014-08-30,Hookah,Tyga & Young Thug,1,47,0,90
2014-10-04,2014-07-26,Try,Colbie Caillat,0,4,0,91
2014-10-04,2014-09-20,Look At You,Big & Rich,1,4,0,92
2014-10-04,2014-05-31,Main Chick,Kid Ink & Chris Brown,1,135,1,93
2014-10-04,2014-08-30,Later On,The Swon Brothers,0,7,0,94
2014-10-04,2014-09-27,Dear Future Husband,Meghan Trainor,0,10,1,95
2014-10-04,2014-07-26,Dust,Eli Young Band,0,28,0,96
2014-10-04,2014-09-27,Bend Ova,Lil Jon & Tyga,1,64,1,97
2014-10-04,2014-10-04,X,Chris Brown,0,89,1,98
2014-10-04,2014-10-04,You And Your Friends,Wiz Khalifa & Snoop Dogg & Ty Dolla $ign,1,39,0,99
2014-10-04,2014-06-07,Pills N Potions,Nicki Minaj,0,74,1,89
2014-10-04,2014-07-26,Fight Night,Migos,0,11,0,76
2014-10-04,2014-07-19,Foreign,Trey Songz,0,34,0,100
2014-10-04,2014-09-20,"Touchin, Lovin",Trey Songz & Nicki Minaj,1,108,1,74
2014-10-04,2014-07-26,Bo$$,Fifth Harmony,0,21,0,75
2014-10-04,2014-09-06,Waves,Mr. Probz,0,4,0,52
2014-10-04,2014-09-27,Centuries,Fall Out Boy,0,35,0,53
2014-10-04,2014-07-12,Riptide,Vance Joy,0,12,0,54
2014-10-04,2014-09-06,Neon Light,Blake Shelton,0,84,0,55
2014-10-04,2014-06-07,Bartender,Lady Antebellum,0,68,0,56
2014-10-04,2013-10-26,Ready Set Roll,Chase Rice,0,16,0,57
2014-10-04,2014-06-07,Somethin' Bad,Miranda Lambert Duet & Carrie Underwood,1,73,0,59
2014-10-04,2014-08-02,Hideaway,Kiesza,0,9,0,60
2014-10-04,2014-05-03,Love Runs Out,OneRepublic,0,73,1,61
2014-10-04,2014-06-14,Believe Me,Lil Wayne & Drake,1,136,1,62
2014-10-04,2014-08-09,Stolen Dance,Milky Chance,0,8,0,58
2014-10-04,2014-08-23,About The Money,T.I. & Young Thug,1,47,1,64
2014-10-04,2014-05-31,Drunk On A Plane,Dierks Bentley,0,49,0,65
2014-10-04,2014-07-26,Sunshine & Whiskey,Frankie Ballard,0,30,0,66
2014-10-04,2014-10-04,No Love,August Alsina,0,20,0,73
2014-10-04,2013-12-28,V. 3005,Childish Gambino,0,16,0,67
2014-10-04,2014-08-16,Girl In A Country Song,Maddie & Tae,1,12,0,68
2014-10-04,2013-06-01,Really Don't Care,Demi Lovato & Cher Lloyd,1,76,0,69
2014-10-04,2014-08-30,Take Me To Church,Hozier,0,5,0,70
2014-10-04,2014-06-14,Meanwhile Back At Mama's,Tim McGraw & Faith Hill,1,86,0,71
2014-10-04,2014-06-28,Small Town Throwdown,Brantley Gilbert & Justin Moore & Thomas Rhett,1,72,0,72
2014-10-04,2014-10-04,Gonna Know We Were Here,Jason Aldean,0,58,1,63
2014-10-11,2014-07-05,American Kids,Kenny Chesney,0,42,0,34
2014-10-11,2014-09-06,Animals,Maroon 5,0,57,0,33
2014-10-11,2014-01-18,Happy,Pharrell Williams,0,67,0,32
2014-10-11,2014-06-14,Trumpets,Jason Derulo,0,72,0,27
2014-10-11,2014-08-23,Fireball,Pitbull & John Ryan,1,82,0,30
2014-10-11,2014-08-02,Lifestyle,Rich Gang & Young Thug & Rich Homie Quan,1,40,0,29
2014-10-11,2014-05-17,Problem,Ariana Grande & Iggy Azalea,1,83,0,28
2014-10-11,2014-08-09,0 To 100 / The Catch Up,Drake,0,88,0,35
2014-10-11,2014-07-19,New Flame,Chris Brown & Usher & Rick Ross,1,100,0,31
2014-10-11,2014-05-24,2 On,Tinashe & ScHoolboy Q,1,58,0,36
2014-10-11,2013-07-06,Counting Stars,OneRepublic,0,74,0,47
2014-10-11,2014-09-27,Blame,Calvin Harris & John Newman,1,95,0,38
2014-10-11,2014-10-11,i,Kendrick Lamar,0,48,0,39
2014-10-11,2014-08-16,No Flex Zone,Rae Sremmurd,0,8,0,40
2014-10-11,2014-07-05,No Mediocre,T.I. & Iggy Azalea,1,56,1,41
2014-10-11,2014-07-12,Leave The Night On,Sam Hunt,0,13,0,42
2014-10-11,2014-09-06,Waves,Mr. Probz,0,5,0,43
2014-10-11,2014-08-02,Roller Coaster,Luke Bryan,0,81,0,44
2014-10-11,2014-10-04,Booty,Jennifer Lopez & Iggy Azalea Or Pitbull,1,13,0,45
2014-10-11,2013-10-05,Dark Horse,Katy Perry & Juicy J,1,129,0,46
2014-10-11,2013-09-21,All Of Me,John Legend,0,50,0,26
2014-10-11,2014-03-29,Latch,Disclosure & Sam Smith,1,58,0,37
2014-10-11,2014-08-16,This Is How We Do,Katy Perry,0,59,1,25
2014-10-11,2014-05-10,Rude,MAGIC!,0,22,0,13
2014-10-11,2014-07-26,Dirt,Florida Georgia Line,0,92,0,23
2014-10-11,2014-06-21,Shower,Becky G,0,17,0,48
2014-10-11,2014-07-26,All About That Bass,Meghan Trainor,0,11,0,1
2014-10-11,2014-09-06,Shake It Off,Taylor Swift,0,54,0,2
2014-10-11,2014-08-23,Anaconda,Nicki Minaj,0,75,0,3
2014-10-11,2014-07-19,Black Widow,Iggy Azalea & Rita Ora,1,41,1,4
2014-10-11,2014-08-16,Bang Bang,"Jessie J, Ariana Grande & Nicki Minaj",1,83,1,5
2014-10-11,2014-04-19,Stay With Me,Sam Smith,0,31,1,6
2014-10-11,2014-06-14,Habits (Stay High),Tove Lo,0,17,0,7
2014-10-11,2014-07-19,Break Free,Ariana Grande & Zedd,1,114,1,8
2014-10-11,2014-07-12,Don't Tell 'Em,Jeremih & YG,1,64,0,9
2014-10-11,2014-07-19,Amnesia,5 Seconds Of Summer,0,25,0,24
2014-10-11,2014-06-28,Rather Be,Clean Bandit & Jess Glynne,1,30,0,10
2014-10-11,2014-05-24,Chandelier,Sia,0,21,0,12
2014-10-11,2014-08-16,Hot Boy,Bobby Shmurda,0,8,0,14
2014-10-11,2014-07-05,Maps,Maroon 5,0,57,1,15
2014-10-11,2014-05-17,Bailando,Enrique Iglesias & Descemer Bueno & Gente de Zona,1,53,0,16
2014-10-11,2014-06-28,Don't,Ed Sheeran,0,72,0,17
2014-10-11,2014-05-03,Am I Wrong,Nico & Vinz,1,46,0,18
2014-10-11,2014-08-09,Burnin' It Down,Jason Aldean,0,59,0,19
2014-10-11,2014-07-26,Cool Kids,Echosmith,0,11,0,20
2014-10-11,2014-05-17,A Sky Full Of Stars,Coldplay,0,31,0,21
2014-10-11,2014-03-22,Fancy,Iggy Azalea & Charli XCX,1,87,1,22
2014-10-11,2014-06-21,Boom Clap,Charli XCX,0,58,1,11
2014-10-11,2014-09-06,Neon Light,Blake Shelton,0,85,0,49
2014-10-11,2014-05-31,Main Chick,Kid Ink & Chris Brown,1,137,1,100
2014-10-11,2014-06-21,Studio,ScHoolboy Q & BJ The Chicago Kid,1,54,1,51
2014-10-11,2013-06-01,Really Don't Care,Demi Lovato & Cher Lloyd,1,78,0,78
2014-10-11,2014-07-26,Bo$$,Fifth Harmony,0,22,0,79
2014-10-11,2014-10-04,Superheroes,The Script,0,14,0,80
2014-10-11,2014-09-13,***Flawless,Beyonce & Nicki Minaj Or Chimamanda Ngozi Adichie,1,34,0,81
2014-10-11,2014-07-26,Fight Night,Migos,0,12,0,82
2014-10-11,2014-06-14,Meanwhile Back At Mama's,Tim McGraw & Faith Hill,1,88,0,83
2014-10-11,2014-09-20,Look At You,Big & Rich,1,6,0,84
2014-10-11,2014-09-13,24 Hours,TeeFLii & 2 Chainz,1,96,0,85
